"method","rmse","mae","r2","offline","online"
"kproto",0.930431464741347,0.731780228468613,0.316826607901788,3.20391174952189,4.06207141876221
"kproto",0.930868431152075,0.732224157425573,0.316177349410599,0,4.23458549976349
"kproto",0.931225375584235,0.732567689828664,0.315650151013325,0,4.34679853916168
"kproto",0.931504858459081,0.732859465575299,0.315241561296811,0,4.43049392700195
"kproto",0.931779399220655,0.73313348088206,0.31484296896206,0,4.5051821231842
"kproto",0.931945431986291,0.733298729341326,0.314596735479039,0,4.61206319332123
"kproto",0.932092138755927,0.733432995973264,0.314378443686115,0,4.60735630989075
"kproto",0.932217065058862,0.733557503910691,0.314191115285444,0,4.70095837116241
"kproto",0.932303534007693,0.733655630423175,0.314058838561025,0,4.72592463493347
"kproto",0.932374521567701,0.733728836904806,0.313949575078415,0,4.78986220359802
"kproto",0.932439962649905,0.733799194202785,0.313849162122436,0,4.79099419116974
"kproto",0.9324991969673,0.733868149455687,0.313758426634483,0,4.82405498027802
"kproto",0.932548844773813,0.733925893185979,0.313682207807483,0,4.83020586967468
"kproto",0.932588269995458,0.733972174145623,0.313622688790493,0,4.84598586559296
"kproto",0.932619450710035,0.734010185897002,0.313573670788827,0,4.88640511035919
"kproto",0.932646501943037,0.734045843410032,0.313530971977233,0,4.88682281970978
"kproto",0.932666255459752,0.734072837116297,0.313499583544693,0,4.92720246315002
"kproto",0.932684582089467,0.734091678409203,0.313471844604678,0,4.92391676902771
"kproto",0.932691745652715,0.734102848936316,0.313459363915682,0,4.98092575073242
"kproto",0.932706914957426,0.734116417951238,0.313436239735586,0,4.98080172538757
"kproto",0.932714336184774,0.734122217962778,0.313424693939156,0,5.03551256656647
"mk",0.940629713162731,0.737260765746088,0.307566796426427,19.9184420108795,1.1599059343338
"mk",0.92978920745183,0.729297971678527,0.319365358646895,19.8605527877808,1.48578572273254
"mk",0.928722452981416,0.729026999015449,0.32011563935715,19.786159992218,1.80988700389862
"mk",0.929394181253108,0.730031522683917,0.318823838386219,19.6725800037384,2.00663528442383
"mk",0.930188437404229,0.731056641844074,0.317527771157851,19.8931031227112,2.23427455425262
"mk",0.931105885255856,0.732106896735847,0.316119001143581,19.8915810585022,2.35416793823242
"mk",0.931875200129324,0.732896123185519,0.314955179387815,19.6746070384979,2.4768700838089
"mk",0.93257234474412,0.733605489981324,0.313917034883397,19.6795098781586,2.6545583486557
"mk",0.933131223796544,0.734142561790017,0.313094143312938,19.7593021392822,2.67605628967285
"mk",0.933534901438492,0.734544255722977,0.312497240777062,19.7620251178741,2.78517189025879
"mk",0.933807138592558,0.734830787189217,0.312088950666424,0,2.8195898771286
"mk",0.934035327823129,0.735066510611266,0.311740768478621,0,2.87904777526855
"mk",0.934177588280692,0.735235625749197,0.311515657103665,0,2.91331748962402
"mk",0.934300981315155,0.735359432332351,0.311323899873841,0,2.94235639572144
"mk",0.934377795848648,0.735430707453855,0.31120591850337,0,2.94850559234619
"mk",0.934435445197489,0.735475389051161,0.311118712770732,0,3.01689260005951
"mk",0.934488321195106,0.735522788619821,0.311039581097078,0,3.00365779399872
"mk",0.934519181788326,0.735559065458462,0.310990973079164,0,2.99850106239319
"mk",0.934547459739537,0.735594300172016,0.310946475458959,0,3.04142458438873
"mk",0.934556719935626,0.735608739040356,0.310929680841377,0,3.0669450044632
"mk",0.934580675216194,0.735631004893316,0.310894710518876,0,3.07708806991577
"mk",0.934586710043892,0.73564008971253,0.31088391667084,0,3.04163446426392
"mk",0.93459428647408,0.735648283015973,0.310871935724718,0,3.10500140190125
"mk",0.934596640856791,0.735650423959599,0.310867924932017,0,3.05171229839325
"mk",0.934599393109601,0.735653774674152,0.310863579696338,0,3.08493759632111
"mk",0.934602789136344,0.735658934483628,0.310858550062968,0,3.067799949646
"mk",0.934608596011201,0.735663153206564,0.310850485631888,0,3.09169223308563
"mk",0.934615572579324,0.735667570155409,0.310840907265035,0,3.08075218200684
"mk",0.934620308845865,0.735670158548007,0.310834533254967,0,3.08715517520905
"mk",0.934622702002249,0.735670766140542,0.310831558556173,0,3.12113728523254
"msk",0.935596426469069,0.733451663548593,0.313579370802483,44.3080229759216,1.6335827589035
"msk",0.924663564301255,0.725315742617723,0.325997577851645,44.4606251716614,2.02132012844086
"msk",0.923672966406088,0.724929759445666,0.326793472814943,44.4706449508667,2.44379801750183
"msk",0.924511900419325,0.725952691501839,0.325329741627051,44.3128521442413,2.81037640571594
"msk",0.925601219312732,0.727148615306543,0.323615165968294,44.7024409770966,3.07431304454803
"msk",0.926624240515076,0.728214458328422,0.322065623777156,44.4972388744354,3.38118538856506
"msk",0.927581163653018,0.729219165951479,0.320628249012822,44.2046930789948,3.55253441333771
"msk",0.928484090736144,0.730150498889665,0.319296179996973,44.3875598907471,3.82574968338013
"msk",0.929189755044702,0.730835178773469,0.31825008593423,44.6169760227203,3.92115857601166
"msk",0.929759482273806,0.731461230281543,0.317411243828466,44.6577951908112,4.17376101016998
"msk",0.930192210284069,0.731900474161419,0.316773797333074,0,4.1815034866333
"msk",0.930546381352927,0.732236894397027,0.316258249268458,0,4.30011329650879
"msk",0.930807329374142,0.732478763275869,0.315876483644934,0,4.42478740215302
"msk",0.931021510749682,0.732689615689255,0.315562042229872,0,4.40513365268707
"msk",0.931175796350697,0.732832903988519,0.315333430591861,0,4.55055184364319
"msk",0.931301569396613,0.732955060859347,0.315143585871798,0,4.52133946418762
"msk",0.931391419370567,0.733054871877652,0.315004467412316,0,4.62086594104767
"msk",0.93146253363646,0.733135586561659,0.314893921890088,0,4.60452191829681
"msk",0.931535232205872,0.733220991235655,0.314781476810755,0,4.65890040397644
"msk",0.931586509757384,0.733277254311578,0.314701251561144,0,4.6685996055603
"msk",0.931635333169737,0.733339863747877,0.314625034796282,0,4.67457089424133
"msk",0.931669559116647,0.733376178539256,0.314571621599416,0,4.74725289344788
"msk",0.931700832256756,0.733408091881389,0.314524104425866,0,4.70882382392883
"msk",0.931716048621935,0.733428516157521,0.314499560544987,0,4.71316492557526
"msk",0.931737472748371,0.733450676727292,0.3144668762222,0,4.72420680522919
"msk",0.931749635035057,0.733462626995282,0.314448740473442,0,4.72552568912506
"msk",0.931759290398428,0.733468804630818,0.314434060320632,0,4.74841978549957
"msk",0.931768100238617,0.733475582805082,0.314421288143068,0,4.80555617809296
"msk",0.931772225081512,0.733479844307575,0.314415108822592,0,4.78723752498627
"msk",0.93177927765627,0.733485695222323,0.314405177990956,0,4.80148601531982
"famd",0.938108265572331,0.735205059003861,0.310390452164666,2.764240082105,3.90345933437347
"famd",0.925522172462121,0.72600557139997,0.32476646114523,2.76940548419952,5.25408718585968
"famd",0.924519569725318,0.725582394722533,0.325476952864699,2.76026556889216,6.33324937820435
"famd",0.924912365535858,0.726292242753689,0.324615988098512,2.76444326639175,7.42459876537323
"famd",0.926011335235423,0.727626620140979,0.322880536338737,2.77222181558609,8.38471751213074
"famd",0.927157425639814,0.728882073137641,0.321138966120837,2.76941074927648,9.22606132030487
"famd",0.928261388119386,0.730017696043096,0.319492685872468,2.76130619843801,9.94838404655457
"famd",0.929175178589628,0.730932572177146,0.318139350945496,2.76269983450572,10.8768071174622
"famd",0.929900136325312,0.731655562581771,0.317068844997768,2.76010828415553,11.4519026994705
"famd",0.930460650624972,0.732212139980832,0.316242004674647,2.7694485505422,11.9990461587906
"famd",0.930966176002788,0.732710837652413,0.315494718488743,0,12.4229837656021
"famd",0.931428464470404,0.73318088385608,0.314812241406451,0,12.8947178840637
"famd",0.931825613387448,0.733575450781032,0.314226803856573,0,13.2752084970474
"famd",0.932137637915706,0.733900894292936,0.313765257011438,0,13.6021161556244
"famd",0.932396200205617,0.734162856828778,0.313383810578636,0,13.8964629650116
"famd",0.932608980438951,0.734382222576095,0.313071423040325,0,14.0623222827911
"famd",0.932761325520097,0.734534610871003,0.312844734971829,0,14.3391313314438
"famd",0.932887888920906,0.734665063770283,0.31265727991042,0,14.5699500799179
"famd",0.93297749581015,0.734763354074986,0.312521349558629,0,14.7632435083389
"famd",0.933044680736428,0.734840368561804,0.312417346481681,0,14.7775330066681
"famd",0.93310021151325,0.734901545640501,0.312332631853692,0,14.8897691726685
"famd",0.93314605095296,0.734950262276789,0.312263741828304,0,14.9969516515732
"famd",0.9331731249388,0.734978839680678,0.312221840009428,0,15.2006296396256
"famd",0.933195890186504,0.735005132747949,0.312186370023789,0,15.2816079378128
"famd",0.933215250740408,0.735026671255634,0.312156365557597,0,15.1545231580734
"famd",0.93323279482024,0.735043869346298,0.312129891568955,0,15.1563813447952
"famd",0.933246238885513,0.735056660587235,0.312109744019516,0,15.1985174417496
"famd",0.933255113999797,0.735066436940971,0.312096187161375,0,15.2265343189239
"famd",0.93326278569242,0.735072904762772,0.312084811638421,0,15.2844054937363
"famd",0.933267709677516,0.735076560005226,0.312077773564387,0,15.3108661413193
